modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond5,34.23823928833008,5.8513571226954735,77.75560307502747,2022/05/08 17:40:10,2020-10-29,2020-11-12,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,31.16242599487305,5.5823356296001,117.74424076080322,2022/05/08 17:42:08,2020-10-29,2020-11-12,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,28.47369384765625,5.33608728292141,87.31124520301819,2022/05/08 17:43:36,2020-10-29,2020-11-12,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,97.27398681640624,9.862779647012305,78.95733380317687,2022/05/08 17:44:58,2020-11-12,2020-11-26,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,126.50495910644531,11.247452926458175,118.36987638473512,2022/05/08 17:46:56,2020-11-12,2020-11-26,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,136.16287231445312,11.668893407712126,87.24439096450806,2022/05/08 17:48:24,2020-11-12,2020-11-26,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,78.24967193603516,8.845887473578143,79.21481227874756,2022/05/08 17:49:46,2020-11-26,2020-12-10,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,96.58045959472656,9.82753685325123,116.8563437461853,2022/05/08 17:51:43,2020-11-26,2020-12-10,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,93.43573760986328,9.666210788995539,90.23823308944702,2022/05/08 17:53:14,2020-11-26,2020-12-10,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,37.42142868041992,6.1173199472119935,79.32506299018858,2022/05/08 17:54:36,2020-12-10,2020-12-24,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,45.92882537841797,6.777109606797428,125.03227400779724,2022/05/08 17:56:41,2020-12-10,2020-12-24,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,38.89667510986328,6.236720344172799,87.6772038936615,2022/05/08 17:58:10,2020-12-10,2020-12-24,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,35.61936569213867,5.968197072662169,22.699604034423828,2022/05/09 00:51:55,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond5,46.30303192138672,6.8046332751461085,63.543308973312385,2022/05/09 00:52:59,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,37.765846252441406,6.1453886478369375,30.568984270095825,2022/05/09 00:53:29,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
rmseBeyond5,41.24843978881836,6.422489447482991,101.11566472053528,2022/05/09 00:55:11,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,41.17536163330078,6.416797788531919,42.00242257118225,2022/05/09 00:55:53,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond5,39.436622619628906,6.279849490110612,134.06495451927185,2022/05/09 00:58:07,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
