PublishDate,Sentence,Score
2017-11-06T01:37:00.000Z,  6.成霖 (9934) ：Q3 EPS優於去年同期，前3季EPS則為1.65元，漲4%以上。,2
2017-11-28T01:42:00.000Z,  8.成霖 (9934) ：營運旺季，第4季EPS有機會優於去年同期，股價22元支撐強，今早大漲3%。,5
