PublishDate,Sentence,Score
2018-06-11T00:33:00.000Z,　據統計，鴻海上周五獲8大官股券商買超最多，達3.66萬張，其次為穩懋、和碩及台積電等，都買超1～2萬張之間，此外，GIS-KY、可成、中華電、旺宏、華新科、世芯-KY、尼克森、強茂、上銀、義隆、瑞昱及國巨等，均買超4千張以上。,1
2018-06-11T00:33:00.000Z,　上述16檔，除了上銀之外，全數為電子股，分散在晶圓低工、被動元件、3D感測、金氧半場效電晶體（MOSFET）、組裝、IC設計等各電子產業次族群，並以蘋概股股居多數。,0
