PublishDate,Score
2017-03-01,8
2017-03-02,118
2017-03-03,50
2017-03-04,42
2017-03-05,0
2017-03-06,46
2017-03-07,52
2017-03-08,182
2017-03-09,-26
2017-03-10,-15
2017-03-11,76
2017-03-12,61
2017-03-13,74
2017-03-14,89
2017-03-15,87
2017-03-16,178
2017-03-17,193
2017-03-18,103
2017-03-19,0
2017-03-20,110
2017-03-21,175
2017-03-22,26
2017-03-23,49
2017-03-24,11
2017-03-25,0
2017-03-26,9
2017-03-27,20
2017-03-28,51
2017-03-29,94
2017-03-30,164
2017-03-31,84
