PublishDate,Score
2017-08-01,106
2017-08-02,212
2017-08-03,146
2017-08-04,140
2017-08-05,0
2017-08-06,11
2017-08-07,123
2017-08-08,46
2017-08-09,8
2017-08-10,15
2017-08-11,23
2017-08-12,0
2017-08-13,0
2017-08-14,5
2017-08-15,48
2017-08-16,9
2017-08-17,38
2017-08-18,19
2017-08-19,0
2017-08-20,0
2017-08-21,43
2017-08-22,151
2017-08-23,122
2017-08-24,9
2017-08-25,81
2017-08-26,22
2017-08-27,0
2017-08-28,26
2017-08-29,52
2017-08-30,146
2017-08-31,20
