PublishDate,Score
2018-12-01,4
2018-12-02,0
2018-12-03,327
2018-12-04,60
2018-12-05,-126
2018-12-06,-38
2018-12-07,45
2018-12-08,0
2018-12-09,0
2018-12-10,-119
2018-12-11,56
2018-12-12,137
2018-12-13,39
2018-12-14,-37
2018-12-15,1
2018-12-16,-43
2018-12-17,4
2018-12-18,-37
2018-12-19,65
2018-12-20,9
2018-12-21,42
2018-12-22,-30
2018-12-23,0
2018-12-24,28
2018-12-25,-82
2018-12-26,-2
2018-12-27,253
2018-12-28,35
2018-12-29,-1
2018-12-30,0
2018-12-31,0
