PublishDate,Score
2018-05-01,0
2018-05-02,130
2018-05-03,-40
2018-05-04,150
2018-05-05,0
2018-05-06,0
2018-05-07,41
2018-05-08,79
2018-05-09,29
2018-05-10,91
2018-05-11,51
2018-05-12,0
2018-05-13,0
2018-05-14,97
2018-05-15,14
2018-05-16,152
2018-05-17,68
2018-05-18,-21
2018-05-19,0
2018-05-20,0
2018-05-21,146
2018-05-22,111
2018-05-23,41
2018-05-24,135
2018-05-25,18
2018-05-26,15
2018-05-27,0
2018-05-28,19
2018-05-29,5
2018-05-30,-71
2018-05-31,38
