PublishDate,Score
2017-10-01,0
2017-10-02,42
2017-10-03,280
2017-10-04,96
2017-10-05,260
2017-10-06,201
2017-10-07,24
2017-10-08,12
2017-10-09,16
2017-10-10,3
2017-10-11,337
2017-10-12,313
2017-10-13,177
2017-10-14,0
2017-10-15,68
2017-10-16,224
2017-10-17,125
2017-10-18,129
2017-10-19,16
2017-10-20,123
2017-10-21,7
2017-10-22,0
2017-10-23,147
2017-10-24,20
2017-10-25,71
2017-10-26,65
2017-10-27,95
2017-10-28,0
2017-10-29,0
2017-10-30,383
2017-10-31,360
