PublishDate,Score
2017-10-01,0
2017-10-02,214
2017-10-03,286
2017-10-04,152
2017-10-05,208
2017-10-06,70
2017-10-07,68
2017-10-08,29
2017-10-09,55
2017-10-10,8
2017-10-11,253
2017-10-12,206
2017-10-13,159
2017-10-14,0
2017-10-15,29
2017-10-16,76
2017-10-17,120
2017-10-18,173
2017-10-19,212
2017-10-20,109
2017-10-21,69
2017-10-22,0
2017-10-23,210
2017-10-24,154
2017-10-25,53
2017-10-26,18
2017-10-27,71
2017-10-28,6
2017-10-29,0
2017-10-30,157
2017-10-31,266
