PublishDate,Score
2018-06-01,134
2018-06-02,0
2018-06-03,16
2018-06-04,764
2018-06-05,45
2018-06-06,267
2018-06-07,74
2018-06-08,71
2018-06-09,0
2018-06-10,0
2018-06-11,65
2018-06-12,49
2018-06-13,98
2018-06-14,-97
2018-06-15,-3
2018-06-16,0
2018-06-17,0
2018-06-18,0
2018-06-19,-77
2018-06-20,-42
2018-06-21,28
2018-06-22,-126
2018-06-23,0
2018-06-24,0
2018-06-25,-38
2018-06-26,-87
2018-06-27,-28
2018-06-28,-6
2018-06-29,234
2018-06-30,32
