PublishDate,Score
2018-03-01,80
2018-03-02,-52
2018-03-03,0
2018-03-04,0
2018-03-05,-94
2018-03-06,73
2018-03-07,-42
2018-03-08,102
2018-03-09,71
2018-03-10,15
2018-03-11,43
2018-03-12,336
2018-03-13,189
2018-03-14,18
2018-03-15,-23
2018-03-16,44
2018-03-17,0
2018-03-18,0
2018-03-19,114
2018-03-20,29
2018-03-21,44
2018-03-22,85
2018-03-23,-115
2018-03-24,0
2018-03-25,0
2018-03-26,-4
2018-03-27,224
2018-03-28,-73
2018-03-29,22
2018-03-30,158
2018-03-31,56
