PublishDate,Score
2017-11-01,8
2017-11-02,98
2017-11-03,334
2017-11-04,8
2017-11-05,12
2017-11-06,36
2017-11-07,170
2017-11-08,91
2017-11-09,-20
2017-11-10,-5
2017-11-11,4
2017-11-12,0
2017-11-13,40
2017-11-14,72
2017-11-15,-34
2017-11-16,7
2017-11-17,198
2017-11-18,0
2017-11-19,0
2017-11-20,67
2017-11-21,79
2017-11-22,130
2017-11-23,138
2017-11-24,115
2017-11-25,0
2017-11-26,30
2017-11-27,48
2017-11-28,19
2017-11-29,119
2017-11-30,-18
