PublishDate,Score
2017-07-01,0
2017-07-02,0
2017-07-03,84
2017-07-04,34
2017-07-05,36
2017-07-06,9
2017-07-07,33
2017-07-08,0
2017-07-09,22
2017-07-10,74
2017-07-11,210
2017-07-12,94
2017-07-13,181
2017-07-14,170
2017-07-15,26
2017-07-16,0
2017-07-17,131
2017-07-18,102
2017-07-19,62
2017-07-20,44
2017-07-21,-5
2017-07-22,0
2017-07-23,0
2017-07-24,19
2017-07-25,150
2017-07-26,26
2017-07-27,58
2017-07-28,-32
2017-07-29,42
2017-07-30,0
2017-07-31,98
