PublishDate,Score
2018-08-01,294
2018-08-02,-10
2018-08-03,106
2018-08-04,-10
2018-08-05,5
2018-08-06,-36
2018-08-07,-57
2018-08-08,74
2018-08-09,50
2018-08-10,-5
2018-08-11,26
2018-08-12,0
2018-08-13,-38
2018-08-14,58
2018-08-15,60
2018-08-16,-3
2018-08-17,0
2018-08-18,0
2018-08-19,0
2018-08-20,23
2018-08-21,76
2018-08-22,34
2018-08-23,64
2018-08-24,-1
2018-08-25,0
2018-08-26,0
2018-08-27,57
2018-08-28,186
2018-08-29,176
2018-08-30,191
2018-08-31,66
