PublishDate,Score
2017-06-01,52
2017-06-02,362
2017-06-03,128
2017-06-04,36
2017-06-05,133
2017-06-06,-14
2017-06-07,126
2017-06-08,142
2017-06-09,113
2017-06-10,20
2017-06-11,9
2017-06-12,8
2017-06-13,8
2017-06-14,17
2017-06-15,43
2017-06-16,75
2017-06-17,0
2017-06-18,28
2017-06-19,124
2017-06-20,176
2017-06-21,50
2017-06-22,43
2017-06-23,108
2017-06-24,41
2017-06-25,21
2017-06-26,266
2017-06-27,83
2017-06-28,5
2017-06-29,61
2017-06-30,-4
