PublishDate,Score
2017-02-01,-6
2017-02-02,210
2017-02-03,36
2017-02-04,0
2017-02-05,10
2017-02-06,38
2017-02-07,182
2017-02-08,88
2017-02-09,251
2017-02-10,52
2017-02-11,26
2017-02-12,3
2017-02-13,181
2017-02-14,92
2017-02-15,166
2017-02-16,128
2017-02-17,33
2017-02-18,379
2017-02-19,0
2017-02-20,34
2017-02-21,79
2017-02-22,173
2017-02-23,99
2017-02-24,122
2017-02-25,0
2017-02-26,0
2017-02-27,0
2017-02-28,0
