PublishDate,Sentence,Score
2017-09-13T06:14:00.000Z,　工研院今年首度以獨立展館形式，於今天開幕的2017國際半導體展(SEMICON Taiwan)參展，展現台灣於國內關鍵材料與零組件國產化的努力，亦顯示台灣除為全球周知的晶圓代工、封測重鎮外，更可為半導體供應鏈的不同環節，提供多元解決方案的研發廣度。,4
2017-09-20T05:19:00.000Z,不只如此，據悉韓國產業通商資源部(MOTIE)還打算成立特別委員會，意圖阻止LGD設廠。,0
