modelName,score,rmse,spendTime,executionTime,startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
keras_2_91398.h5,8.491357803344728,2.9139898680706744,71.23764109611511,2022/05/08 16:59:43,2020-06-18,2020-07-06,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_3_07390.h5,9.44884204864502,3.0739076784936805,104.26327443122864,2022/05/08 17:01:27,2020-06-18,2020-07-06,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
keras_3_02183.h5,9.1315279006958,3.0218372951516552,72.91393017768858,2022/05/08 17:02:41,2020-06-18,2020-07-06,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,100.24097442626952,10.01201777747906,70.51941752433777,2022/05/08 17:03:54,2020-07-06,2020-07-20,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,73.79102325439453,8.590167817230066,107.97768497467041,2022/05/08 17:05:42,2020-07-06,2020-07-20,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,70.26350402832031,8.382335202591053,75.60329604148866,2022/05/08 17:06:59,2020-07-06,2020-07-20,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,2231.490234375,47.23866198338077,74.58399415016173,2022/05/08 17:08:16,2020-07-20,2020-08-03,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,2405.00537109375,49.04084235509064,108.16514778137207,2022/05/08 17:10:04,2020-07-20,2020-08-03,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,555.3236694335939,23.56530992361034,81.96269345283507,2022/05/08 17:11:27,2020-07-20,2020-08-03,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,72.54386138916016,8.517282473942291,75.53823566436769,2022/05/08 17:12:45,2020-08-03,2020-08-17,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,42.28531265258789,6.5027155581040095,108.95548605918884,2022/05/08 17:14:34,2020-08-03,2020-08-17,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,130.43881225585938,11.420978234364181,79.22247505187987,2022/05/08 17:15:54,2020-08-03,2020-08-17,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,164.465087890625,12.824391147354973,74.27415943145752,2022/05/08 17:17:11,2020-08-17,2020-08-31,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,70.85484313964844,8.417537150365586,108.31352877616881,2022/05/08 17:18:59,2020-08-17,2020-08-31,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,56.911521911621094,7.543967137110722,78.23846983909606,2022/05/08 17:20:18,2020-08-17,2020-08-31,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,45.55648040771485,6.749558494191638,75.64978933334349,2022/05/08 17:21:37,2020-08-31,2020-09-14,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,36.66702270507813,6.055319753099116,111.84730195999146,2022/05/08 17:23:28,2020-08-31,2020-09-14,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
keras_4_58636.h5,21.034812927246094,4.586360976698368,82.29308986663818,2022/05/08 17:24:51,2020-08-31,2020-09-14,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,64.67507934570311,8.042087848571503,74.46751713752747,2022/05/08 17:26:09,2020-09-14,2020-09-28,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,69.54206848144531,8.339191173487608,113.35502171516418,2022/05/08 17:28:02,2020-09-14,2020-09-28,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,49.80147171020508,7.057024947811289,80.45519733428955,2022/05/08 17:29:23,2020-09-14,2020-09-28,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,31.53277015686035,5.615405408841864,77.34516859054565,2022/05/08 17:30:43,2020-09-28,2020-10-15,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,33.455772399902344,5.784106988400084,118.68015146255492,2022/05/08 17:32:42,2020-09-28,2020-10-15,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,29.745006561279297,5.453898919480994,83.31436014175416,2022/05/08 17:34:06,2020-09-28,2020-10-15,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,30.77773475646973,5.547766835351868,77.10403323173524,2022/05/08 17:35:26,2020-10-15,2020-10-29,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,32.025379180908196,5.659085565587406,117.05036187171936,2022/05/08 17:37:23,2020-10-15,2020-10-29,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,30.52492332458496,5.5249454500233615,86.29904985427856,2022/05/08 17:38:50,2020-10-15,2020-10-29,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,34.23823928833008,5.8513571226954735,77.75560307502747,2022/05/08 17:40:10,2020-10-29,2020-11-12,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,31.16242599487305,5.5823356296001,117.74424076080322,2022/05/08 17:42:08,2020-10-29,2020-11-12,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,28.47369384765625,5.33608728292141,87.31124520301819,2022/05/08 17:43:36,2020-10-29,2020-11-12,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,97.27398681640624,9.862779647012305,78.95733380317687,2022/05/08 17:44:58,2020-11-12,2020-11-26,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,126.50495910644531,11.247452926458175,118.36987638473512,2022/05/08 17:46:56,2020-11-12,2020-11-26,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,136.16287231445312,11.668893407712126,87.24439096450806,2022/05/08 17:48:24,2020-11-12,2020-11-26,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,78.24967193603516,8.845887473578143,79.21481227874756,2022/05/08 17:49:46,2020-11-26,2020-12-10,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,96.58045959472656,9.82753685325123,116.8563437461853,2022/05/08 17:51:43,2020-11-26,2020-12-10,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,93.43573760986328,9.666210788995539,90.23823308944702,2022/05/08 17:53:14,2020-11-26,2020-12-10,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,37.42142868041992,6.1173199472119935,79.32506299018858,2022/05/08 17:54:36,2020-12-10,2020-12-24,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,45.92882537841797,6.777109606797428,125.03227400779724,2022/05/08 17:56:41,2020-12-10,2020-12-24,100,128,38,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,38.89667510986328,6.236720344172799,87.6772038936615,2022/05/08 17:58:10,2020-12-10,2020-12-24,100,256,46,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,35.61936569213867,5.968197072662169,22.699604034423828,2022/05/09 00:51:55,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond5,46.30303192138672,6.8046332751461085,63.543308973312385,2022/05/09 00:52:59,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,37.765846252441406,6.1453886478369375,30.568984270095825,2022/05/09 00:53:29,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
rmseBeyond5,41.24843978881836,6.422489447482991,101.11566472053528,2022/05/09 00:55:11,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond5,41.17536163330078,6.416797788531919,42.00242257118225,2022/05/09 00:55:53,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond5,39.436622619628906,6.279849490110612,134.06495451927185,2022/05/09 00:58:07,2020-03-23,2020-04-08,0,24,24,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond5,41.60421752929688,6.4501294820907376,22.578556776046753,2022/05/09 00:58:29,2020-03-23,2020-04-08,0,24,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond5,88.78334045410156,9.422494284287517,70.36894655227661,2022/05/09 00:59:40,2020-03-23,2020-04-08,0,24,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond5,35.6842041015625,5.973620322752137,31.5721378326416,2022/05/09 01:00:11,2020-03-23,2020-04-08,0,24,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
