PublishDate,Sentence,Score
2017-05-16T06:54:00.000Z,台股受制蘋果三劍客台積電、鴻海與股王大立光拉回整理，使大盤開高震盪，一度跌落萬點之下，最低點來到9991點，幸賴法人逢低酌接意願仍濃厚，使盤勢終場得力守萬點大關。,1
