PublishDate,Sentence,Score
2018-01-03T02:45:00.000Z,MoneyDJ新聞 2018-01-03 10:45:55 記者 賴宏昌 報導MarketWatch 2日報導，T. Rowe Price科技基金經理人Ken Allen上個月20日受訪時表示，未來數年雲端運算類股將創造出巨大回報。,2
2018-01-03T02:45:00.000Z,MoneyDJ新聞 2018-01-03 10:45:55 記者 賴宏昌 報導MarketWatch 2日報導，T. Rowe Price科技基金經理人Ken Allen上個月20日受訪時表示，未來數年雲端運算類股將創造出巨大回報。,2
2018-01-10T04:06:00.000Z,CNBC 2017年12月26日報導，Wells Fargo Securities證券策略長Christopher Harvey正在密切關注這個前所未見的史詩級泡沫，他受訪時警告，虛擬貨幣市場吹出了巨大泡泡，一旦被戳破，衝擊恐蔓延股市。,-2
2018-01-19T06:37:00.000Z,Susquehanna分析師Christopher Rolland報告稱，挖礦對GPU的助益，超越Nvidia和超微的預期，兩家公司面對巨大風險。,2
