PublishDate,Score
2021-02-06,-15
2021-02-07,102
2021-02-08,0
2021-02-09,381
2021-02-10,7
2021-02-11,35
2021-02-12,5
2021-02-13,-15
2021-02-14,0
2021-02-15,0
2021-02-16,128
2021-02-17,479
2021-02-18,317
2021-02-19,64
2021-02-20,16
2021-02-21,280
2021-02-22,146
2021-02-23,-13
2021-02-24,183
2021-02-25,56
2021-02-26,60
2021-02-27,118
2021-02-28,0
2021-03-01,604
2021-03-02,208
2021-03-03,-28
2021-03-04,642
2021-03-05,61
2021-03-06,81
2021-03-07,396
2021-03-08,116
2021-03-09,81
2021-03-10,835
2021-03-11,115
2021-03-12,206
2021-03-13,196
2021-03-14,115
2021-03-15,221
2021-03-16,194
2021-03-17,724
2021-03-18,25
2021-03-19,-30
2021-03-20,61
2021-03-21,137
2021-03-22,28
2021-03-23,15
2021-03-24,263
2021-03-25,-11
2021-03-26,446
2021-03-27,100
2021-03-28,270
2021-03-29,60
2021-03-30,134
2021-03-31,682
2021-04-01,826
2021-04-02,574
2021-04-03,496
2021-04-04,0
2021-04-05,280
2021-04-06,582
2021-04-07,75
2021-04-08,73
2021-04-09,321
2021-04-10,146
2021-04-11,306
2021-04-12,231
2021-04-13,325
2021-04-14,15
2021-04-15,1491
2021-04-16,820
2021-04-17,252
2021-04-18,61
2021-04-19,217
2021-04-20,266
2021-04-21,796
2021-04-22,201
2021-04-23,142
2021-04-24,105
2021-04-25,35
2021-04-26,64
2021-04-27,129
2021-04-28,94
2021-04-29,70
2021-04-30,60
2021-05-01,162
2021-05-02,174
2021-05-03,242
2021-05-04,301
2021-05-05,273
2021-05-06,70
2021-05-07,173
2021-05-08,0
2021-05-09,0
2021-05-10,184
2021-05-11,179
2021-05-12,49
2021-05-13,81
2021-05-14,79
2021-05-15,5
2021-05-16,16
2021-05-17,23
2021-05-18,270
2021-05-19,22
2021-05-20,63
2021-05-21,5
2021-05-22,24
2021-05-23,29
2021-05-24,71
2021-05-25,183
2021-05-26,78
2021-05-27,70
2021-05-28,121
2021-05-29,144
2021-05-30,380
2021-05-31,856
2021-06-01,278
2021-06-02,2566
2021-06-03,882
2021-06-04,-1
2021-06-05,0
2021-06-06,18
2021-06-07,19
2021-06-08,17
2021-06-09,128
2021-06-10,918
2021-06-11,385
2021-06-12,5
2021-06-13,87
2021-06-14,73
2021-06-15,195
2021-06-16,-15
2021-06-17,242
2021-06-18,94
2021-06-19,127
2021-06-20,-10
2021-06-21,192
2021-06-22,301
2021-06-23,121
2021-06-24,-13
2021-06-25,-14
2021-06-26,35
2021-06-27,0
2021-06-28,32
2021-06-29,10
2021-06-30,668
2021-07-01,532
2021-07-02,30
2021-07-03,84
2021-07-04,10
2021-07-05,0
2021-07-06,16
2021-07-07,-15
2021-07-08,-11
2021-07-09,428
2021-07-10,5
2021-07-11,508
2021-07-12,287
2021-07-13,347
2021-07-14,677
2021-07-15,715
2021-07-16,230
2021-07-17,141
2021-07-18,31
2021-07-19,136
2021-07-20,72
2021-07-21,175
2021-07-22,237
2021-07-23,0
2021-07-24,5
2021-07-25,201
2021-07-26,682
2021-07-27,146
2021-07-28,410
2021-07-29,22
2021-07-30,-24
2021-07-31,420
2021-08-01,320
2021-08-02,1118
2021-08-03,408
2021-08-04,9
2021-08-05,186
2021-08-06,68
2021-08-07,-15
2021-08-08,60
2021-08-09,0
2021-08-10,864
2021-08-11,154
2021-08-12,0
2021-08-13,0
2021-08-14,-15
2021-08-15,0
2021-08-16,201
2021-08-17,45
2021-08-18,173
2021-08-19,35
2021-08-20,498
2021-08-21,16
2021-08-22,0
2021-08-23,129
2021-08-24,118
2021-08-25,635
2021-08-26,724
2021-08-27,482
2021-08-28,320
2021-08-29,172
2021-08-30,556
2021-08-31,752
2021-09-01,654
2021-09-02,960
2021-09-03,534
2021-09-04,726
2021-09-05,143
2021-09-06,394
2021-09-07,237
2021-09-08,156
2021-09-09,279
2021-09-10,873
2021-09-11,75
2021-09-12,56
2021-09-13,194
2021-09-14,21
2021-09-15,80
2021-09-16,401
2021-09-17,293
2021-09-18,0
2021-09-19,188
2021-09-20,0
2021-09-21,0
2021-09-22,268
2021-09-23,184
2021-09-24,86
2021-09-25,0
2021-09-26,0
2021-09-27,158
2021-09-28,0
2021-09-29,0
2021-09-30,0
2021-10-01,0
2021-10-02,0
2021-10-03,0
2021-10-04,54
2021-10-05,21
2021-10-06,180
2021-10-07,169
2021-10-08,60
2021-10-09,19
2021-10-10,0
2021-10-11,0
2021-10-12,152
2021-10-13,111
2021-10-14,1398
2021-10-15,1133
2021-10-16,1054
2021-10-17,51
2021-10-18,456
2021-10-19,388
2021-10-20,154
2021-10-21,72
2021-10-22,22
2021-10-23,0
2021-10-24,151
2021-10-25,61
2021-10-26,117
2021-10-27,457
2021-10-28,572
2021-10-29,746
2021-10-30,198
2021-10-31,0
2021-11-01,240
2021-11-02,612
2021-11-03,296
2021-11-04,539
2021-11-05,139
2021-11-06,5
2021-11-07,10
2021-11-08,281
2021-11-09,260
2021-11-10,743
2021-11-11,376
2021-11-12,237
2021-11-13,216
2021-11-14,8
2021-11-15,15
2021-11-16,235
2021-11-17,5
2021-11-18,181
2021-11-19,306
2021-11-20,14
2021-11-21,157
2021-11-22,141
2021-11-23,473
2021-11-24,288
2021-11-25,223
2021-11-26,131
2021-11-27,115
2021-11-28,0
2021-11-29,-42
2021-11-30,1168
2021-12-01,474
2021-12-02,852
2021-12-03,970
2021-12-04,340
2021-12-05,119
2021-12-06,336
2021-12-07,59
2021-12-08,131
2021-12-09,180
2021-12-10,519
2021-12-11,453
2021-12-12,519
2021-12-13,341
2021-12-14,344
2021-12-15,195
2021-12-16,447
2021-12-17,14
2021-12-18,-15
2021-12-19,42
2021-12-20,274
2021-12-21,163
2021-12-22,212
2021-12-23,721
2021-12-24,104
2021-12-25,88
2021-12-26,522
2021-12-27,426
2021-12-28,692
2021-12-29,310
2021-12-30,201
2021-12-31,228
2022-01-01,171
2022-01-02,304
2022-01-03,350
2022-01-04,1054
