PublishDate,Sentence,Score
2017-03-02T07:05:00.000Z,　因Fed 3月升息機率飆升，壽險股中壽 (2823) 、國泰金 (2882) 、富邦金 (2881) 領軍攻高，成盤面撐盤主帥；電子權值股表現稍嫌疲弱，台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 開高走平；DRAM族群受惠記憶體價格喊漲，生產、模組廠Q1不淡，南亞科 (2408) 、華邦電 (2344) 、威剛 (3260) 聯袂勁揚。,7
2017-03-02T07:05:00.000Z,　因Fed 3月升息機率飆升，壽險股中壽 (2823) 、國泰金 (2882) 、富邦金 (2881) 領軍攻高，成盤面撐盤主帥；電子權值股表現稍嫌疲弱，台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 開高走平；DRAM族群受惠記憶體價格喊漲，生產、模組廠Q1不淡，南亞科 (2408) 、華邦電 (2344) 、威剛 (3260) 聯袂勁揚。,7
2017-03-06T07:03:00.000Z,　盤面上，電子權值股漲跌互見，玉晶光 (3406) 攻勢再起，鴻海 (2317) 、大立光 (3008) 穩守盤上，宏達電 (2498) 持續探低，台積電 (2330) 小幅收黑；DRAM族群威剛 (3260) 、商丞 (8277) 、南亞科 (2408) 聯袂勁揚；國巨 (2327) 利多加持爆量攻頂，帶動華新科 (2492) 及奇力新 (2456) 同步走高；任天堂Switch開賣，台廠供應鏈瑞昱 (2379) 、威盛 (2388) 齊聲歡慶。,6
2017-03-11T03:55:00.000Z,累計營收年增率達兩位數還有日月光、南亞科，年增各為12.8％與13.3％。,1
2017-03-14T06:40:00.000Z,  季底集團作帳行情再起，台塑集團中，由台塑化 (6505) 領軍上攻，盤中漲幅一度約3%，終場漲幅收斂，以106.5元作收，台塑 (1301) 和南亞科 (2408) 漲幅逾1%，南亞 (1303) 、台化 (1326) 亦收紅小漲；統一集團中，統一 (1216) 和統一超 (2912) 漲幅皆逾2%，帶動統一實 (9907) 、統一證 (2855) 等上揚。,5
2017-03-16T07:06:00.000Z,DRAM今年供給吃緊，三星擴產緩不濟急，南亞科 (2408) 及威剛 (3260) 先漲再說，雙雙勁揚逾2%。,2
2017-03-24T07:02:00.000Z,受惠美光傳利多，南亞科 (2408) 、華邦電 (2344) 股價走揚。,3
2017-03-24T07:02:00.000Z,  美光上季財報亮眼，南亞科、華邦電齊漲，收盤分別上漲2.95%與0.35%，成為今日成交量大的強勢股代表。,6
2017-03-24T06:09:00.000Z,  現階段2016年財報、股利陸續公布，對於2017年的產業景氣消息也陸續釋出，具有題材、轉機的個股，也成為盤面強勢標的，美律 (2439) 在傳出新一代蘋果iPhone 8備貨創歷史新高，法人看好首季營收年增上看一倍，吸引外資法人買盤青睞，收盤大漲逾5.5%，網通股譁裕也在積極切入多家國內電信業訂單，今年出貨量可望衝高，今股價大漲3.8%，其餘智邦 (2345) 、正文 (4906) 等也逆勢收紅；另外，受惠美國記憶體大廠美光於財報及展望優於預期，帶動南亞科 (2408) 、華邦電 (2344) 等記憶體廠股價續收高。,19
2017-03-24T06:08:00.000Z,電子股方面，美光第2季(至3月2日止)財報表現亮麗，並對第3季營運展望樂觀，盤後股價飆漲逾1成，帶動南亞科 (2408) 等記憶體族群股價普遍走揚。,8
2017-03-24T03:07:00.000Z,  盤面近來以轉機題材、集團作帳等中小型個股最為活躍，受惠美光於美股盤後公布財報及展望優於預期，帶動南亞科 (2408) 、華邦電 (2344) 股價走揚，其中華邦電股價衝上15元，再創新高；網通股依舊強悍，譁裕 (3419) 在轉盈題材下，股價一度走揚3%，明泰 (3380) 、智邦 (2345) 等也上漲1.5%。,12
2017-03-24T03:01:00.000Z,電子股方面，美光第2季(至3月2日止)財報表現亮麗，並對第3季營運展望樂觀，盤後股價飆漲逾1成，帶動南亞科 (2408) 等記憶體族群股價連袂走揚。,8
2017-03-29T05:18:00.000Z,台積電、聯發科與南亞科 (2408) 今天股價連袂下挫，反觀與紫光集團合作的封測廠南茂 (8150) 股價表現強勁，盤中一度達新台幣28.2元，漲5.82%，市場聯想台積電與聯發科等股價走跌可能與紫光獲金援有關。,3
2017-03-29T05:18:00.000Z,法人認為，台積電、聯發科與南亞科股價走跌，應與紫光獲金援無關，而是與摩台指即將於30日結算有關。,-2
