modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,54024.82421875,232.4324189972473,31.703983545303345,2022/06/14 00:45:36,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_6_50249.h5,42.2823371887207,6.502497699273598,90.38333702087402,2022/06/14 00:47:07,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,54278.8203125,232.97815175170481,39.59846019744872,2022/06/14 00:47:46,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_5_77753.h5,33.37985992431641,5.7775343167375866,134.77185797691342,2022/06/14 00:50:01,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,54522.08203125,233.49961253303547,61.258173704147346,2022/06/14 00:51:03,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_6_46877.h5,41.844993591308594,6.468771790399224,180.4058129787445,2022/06/14 00:54:03,2020-12-17,2021-01-03,200,8,40,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,54295.375,233.0137228123869,32.12095618247986,2022/06/14 00:54:35,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_78310.h5,22.878007888793945,4.783107501215505,89.03584218025208,2022/06/14 00:56:04,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,54577.73046875,233.61877467263284,42.50480222702026,2022/06/14 00:56:47,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
keras_5_72403.h5,32.76454925537109,5.724031123848853,135.0571532249451,2022/06/14 00:59:02,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,54847.66796875,234.1957686150577,62.19011855125427,2022/06/14 01:00:04,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
keras_5_84011.h5,34.106857299804695,5.840117773178357,180.7156023979187,2022/06/14 01:03:05,2020-12-17,2021-01-03,200,8,48,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,48489.37109375,220.2030229344386,31.5769784450531,2022/06/14 01:03:36,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,94.00080871582031,9.6954003528379,89.7734706401825,2022/06/14 01:05:06,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,48760.77734375,220.81842962806857,45.73713946342468,2022/06/14 01:05:52,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
rmseBeyond8,91.95913696289062,9.589551901479528,133.87621665000916,2022/06/14 01:08:06,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,10
rmseBeyond8,49026.45703125,221.41915448613463,57.885627269744866,2022/06/14 01:09:04,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,84.90931701660156,9.214632801123171,179.16798186302185,2022/06/14 01:12:03,2020-12-17,2021-01-03,200,8,56,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,10
rmseBeyond8,52447.625,229.01443698056758,31.06337928771973,2022/06/14 01:12:34,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
keras_4_71585.h5,22.239154815673828,4.7158525511338185,89.30828905105591,2022/06/14 01:14:03,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,52685.14453125,229.53243833561646,47.48844051361084,2022/06/14 01:14:51,2020-12-17,2021-01-03,200,8,64,1e-05,0.0,0.9,True,sgd,mean_squared_error,3000,0,0
