modelName,score,rmse,spendTime,executionTime,startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,682.9705200195312,26.13371095406006,109.73436307907104,2022/07/05 10:13:54,2021-01-03,2021-12-29,74,,,0.001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,974.8239135742188,31.222171119330373,55.03118848800659,2022/07/05 10:14:50,2021-01-03,2021-12-29,74,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,931.6858520507812,30.523527642407604,111.03125023841858,2022/07/05 10:16:41,2021-01-03,2021-12-29,74,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,701.6143798828125,26.48799489442433,54.50003719329834,2022/07/05 10:17:36,2021-01-03,2021-12-29,74,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,917.4706420898438,30.289786318704532,109.46868419647215,2022/07/05 10:19:25,2021-01-03,2021-12-29,74,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,701399.25,837.4958223359363,56.96872329711914,2022/07/05 10:20:22,2021-01-03,2021-12-29,74,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,679165.9375,824.1152678360872,111.96873879432678,2022/07/05 10:22:15,2021-01-03,2021-12-29,74,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,85180.3515625,291.8567402442717,56.70291090011597,2022/07/05 10:23:12,2021-01-03,2021-12-29,74,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,56520.17578125,237.7397363904257,113.06242942810059,2022/07/05 10:25:05,2021-01-03,2021-12-29,74,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,688.3396606445312,26.23622936724134,56.327691078186035,2022/07/05 10:26:01,2021-01-03,2021-12-29,74,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,582.9898071289062,24.14516715456309,112.06245684623718,2022/07/05 10:27:54,2021-01-03,2021-12-29,74,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,45175.31640625,212.54484972776288,55.85969877243042,2022/07/05 10:28:50,2021-01-03,2021-12-29,74,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,3699.0478515625,60.81980732870638,112.35947251319885,2022/07/05 10:30:42,2021-01-03,2021-12-29,74,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,543027.6875,736.9041077669766,58.54643607139587,2022/07/05 10:31:41,2021-01-03,2021-12-29,74,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,557571.9375,746.7073953980869,114.54672646522522,2022/07/05 10:33:36,2021-01-03,2021-12-29,74,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,748763.625,865.3112763269937,57.48474454879761,2022/07/05 10:34:34,2021-01-03,2021-12-29,74,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,740492.125,860.5185181125084,114.56295895576477,2022/07/05 10:36:28,2021-01-03,2021-12-29,74,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,338214.84375,581.5624355425565,57.93772721290589,2022/07/05 10:37:26,2021-01-03,2021-12-29,74,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,225713.09375,475.0927273929168,117.06243658065796,2022/07/05 10:39:24,2021-01-03,2021-12-29,74,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,733028.125,856.1705708614667,60.14056348800659,2022/07/05 10:40:24,2021-01-03,2021-12-29,74,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,570193.375,755.1115043313426,118.0468397140503,2022/07/05 10:42:22,2021-01-03,2021-12-29,74,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,384186.03125,619.8274154450881,59.51599287986755,2022/07/05 10:43:22,2021-01-03,2021-12-29,74,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,386655.90625,621.8166070646578,121.40625739097595,2022/07/05 10:45:24,2021-01-03,2021-12-29,74,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,487490.875,698.2054656054013,61.06255316734314,2022/07/05 10:46:25,2021-01-03,2021-12-29,74,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,505273.625,710.8260165969267,121.78870916366577,2022/07/05 10:48:27,2021-01-03,2021-12-29,74,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,697013.0625,834.8730520818846,56.88661646842957,2022/07/05 10:49:24,2021-01-03,2021-12-29,74,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,729423.9375,854.0631978547873,110.01148962974548,2022/07/05 10:51:14,2021-01-03,2021-12-29,74,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,514789.875,717.4885910690707,54.99199414253235,2022/07/05 10:52:10,2021-01-03,2021-12-29,74,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,611945.8125,782.2696903516996,109.22326350212096,2022/07/05 10:53:59,2021-01-03,2021-12-29,74,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,363712.84375,603.0860741231797,54.505913734436035,2022/07/05 10:54:54,2021-01-03,2021-12-29,74,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,363971.8125,603.3007717013165,109.54356980323792,2022/07/05 10:56:43,2021-01-03,2021-12-29,74,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,375930.53125,613.1317389516366,54.92665600776672,2022/07/05 10:57:38,2021-01-03,2021-12-29,74,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,378413.40625,615.1531698102564,109.24305844306946,2022/07/05 10:59:28,2021-01-03,2021-12-29,74,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,424106.21875,651.2343668518198,55.203111171722405,2022/07/05 11:00:23,2021-01-03,2021-12-29,74,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,443282.40625,665.7945502458404,108.73548531532288,2022/07/05 11:02:12,2021-01-03,2021-12-29,74,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,711.6871337890625,26.677485376392628,54.96029567718506,2022/07/05 11:03:07,2021-01-03,2021-12-29,118,,,0.001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,430.9973449707031,20.76048370730938,109.54802703857422,2022/07/05 11:04:57,2021-01-03,2021-12-29,118,,,0.001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,22264.685546875,149.21356838964059,54.65501070022583,2022/07/05 11:05:52,2021-01-03,2021-12-29,118,,,0.001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,15348.6474609375,123.88965831021099,109.7994349002838,2022/07/05 11:07:42,2021-01-03,2021-12-29,118,,,0.001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,633.8997802734375,25.177363331382303,54.45720338821411,2022/07/05 11:08:37,2021-01-03,2021-12-29,118,,,0.001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,672.2103881835938,25.92702578555169,110.16686916351318,2022/07/05 11:10:27,2021-01-03,2021-12-29,118,,,0.001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,964.779052734375,31.060892609502968,54.67014503479004,2022/07/05 11:11:22,2021-01-03,2021-12-29,118,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,919.4769287109376,30.32287971711909,113.3614058494568,2022/07/05 11:13:15,2021-01-03,2021-12-29,118,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,692.2611083984375,26.31086570057055,58.649901390075684,2022/07/05 11:14:14,2021-01-03,2021-12-29,118,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,905.777099609375,30.096139896544948,115.1007432937622,2022/07/05 11:16:10,2021-01-03,2021-12-29,118,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,701194.375,837.3734884837729,57.995556592941284,2022/07/05 11:17:08,2021-01-03,2021-12-29,118,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,679029.9375,824.0327570160309,113.54812717437744,2022/07/05 11:19:02,2021-01-03,2021-12-29,118,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,84830.6484375,291.25701535887174,56.86535859107971,2022/07/05 11:19:59,2021-01-03,2021-12-29,118,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,56214.015625,237.0949394897265,112.79432916641235,2022/07/05 11:21:52,2021-01-03,2021-12-29,118,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,668.2461547851562,25.85045385370088,57.65938782691956,2022/07/05 11:22:50,2021-01-03,2021-12-29,118,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,568.7689819335938,23.84887630581684,115.3928062915802,2022/07/05 11:24:45,2021-01-03,2021-12-29,118,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,44892.37109375,211.878194857379,58.084392786026,2022/07/05 11:25:44,2021-01-03,2021-12-29,118,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,3614.84619140625,60.123581693029365,114.52621817588806,2022/07/05 11:27:38,2021-01-03,2021-12-29,118,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,540753.5,735.3594504188507,58.2858555316925,2022/07/05 11:28:37,2021-01-03,2021-12-29,118,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,555400.375,745.2519064321866,114.78310179710388,2022/07/05 11:30:32,2021-01-03,2021-12-29,118,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,748180.5625,864.9743403823372,62.92549800872803,2022/07/05 11:31:35,2021-01-03,2021-12-29,118,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,740085.5,860.2822358262372,114.54598116874695,2022/07/05 11:33:30,2021-01-03,2021-12-29,118,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,337718.65625,581.135675557227,57.196823596954346,2022/07/05 11:34:27,2021-01-03,2021-12-29,118,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,225226.421875,474.580264164598,115.05057668685913,2022/07/05 11:36:23,2021-01-03,2021-12-29,118,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,732542.3125,855.8868703473654,57.947190046310425,2022/07/05 11:37:21,2021-01-03,2021-12-29,118,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,569856.5625,754.8884344474626,114.73492789268494,2022/07/05 11:39:16,2021-01-03,2021-12-29,118,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,380677.3125,616.9905528478421,58.69094276428223,2022/07/05 11:40:15,2021-01-03,2021-12-29,118,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,383160.9375,618.9999602032698,114.56749868392944,2022/07/05 11:42:09,2021-01-03,2021-12-29,118,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,484653.375,696.1704988760997,59.03949022293091,2022/07/05 11:43:09,2021-01-03,2021-12-29,118,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,502563.5625,708.9171663056578,118.16228079795836,2022/07/05 11:45:07,2021-01-03,2021-12-29,118,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,695706.1875,834.090000896079,59.82218790054321,2022/07/05 11:46:07,2021-01-03,2021-12-29,118,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,728539.625,853.5453109436328,117.5540418624878,2022/07/05 11:48:05,2021-01-03,2021-12-29,118,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,512015.8125,715.5527881076782,58.93335485458374,2022/07/05 11:49:04,2021-01-03,2021-12-29,118,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,609967.1875,781.003985328557,117.77465415000916,2022/07/05 11:51:02,2021-01-03,2021-12-29,118,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,360065.15625,600.0543027085253,58.56741952896118,2022/07/05 11:52:01,2021-01-03,2021-12-29,118,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,360325.15625,600.2709065749831,118.45110321044922,2022/07/05 11:54:00,2021-01-03,2021-12-29,118,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,372350.96875,610.2056917277821,59.72216439247131,2022/07/05 11:55:00,2021-01-03,2021-12-29,118,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,374847.625,612.248015331616,120.42307615280151,2022/07/05 11:57:00,2021-01-03,2021-12-29,118,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,420792.53125,648.6852413105847,60.513903379440315,2022/07/05 11:58:01,2021-01-03,2021-12-29,118,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,440093.15625,663.3951559185565,118.4621410369873,2022/07/05 12:00:00,2021-01-03,2021-12-29,118,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,699.84619140625,26.45461132801175,59.83305788040161,2022/07/05 12:01:00,2021-01-03,2021-12-29,102,,,0.001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,444.23663330078125,21.07693470437798,118.53141260147095,2022/07/05 12:02:59,2021-01-03,2021-12-29,102,,,0.001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,22442.30078125,149.80754336827601,59.4866886138916,2022/07/05 12:03:58,2021-01-03,2021-12-29,102,,,0.001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,15511.0849609375,124.54351263636556,123.38795518875122,2022/07/05 12:06:02,2021-01-03,2021-12-29,102,,,0.001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,643.9417114257812,25.376012075136966,61.075156450271606,2022/07/05 12:07:03,2021-01-03,2021-12-29,102,,,0.001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,680.18994140625,26.08044579827399,121.39311408996582,2022/07/05 12:09:05,2021-01-03,2021-12-29,102,,,0.001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,968.4659423828124,31.12018259209137,61.571057558059685,2022/07/05 12:10:07,2021-01-03,2021-12-29,102,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,917.3364868164062,30.287570691300715,121.37698435783386,2022/07/05 12:12:08,2021-01-03,2021-12-29,102,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,704.182373046875,26.536431978071562,57.651793479919434,2022/07/05 12:13:06,2021-01-03,2021-12-29,102,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,905.3269653320312,30.08864224106857,112.23618268966676,2022/07/05 12:14:59,2021-01-03,2021-12-29,102,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,703456.875,838.7233858566252,58.16523218154907,2022/07/05 12:15:57,2021-01-03,2021-12-29,102,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,681175.625,825.3336417280342,114.53753161430359,2022/07/05 12:17:52,2021-01-03,2021-12-29,102,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,85533.8515625,292.46170872074237,56.29870247840881,2022/07/05 12:18:48,2021-01-03,2021-12-29,102,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,56797.12109375,238.32147234846002,111.95540428161621,2022/07/05 12:20:41,2021-01-03,2021-12-29,102,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,703.7523803710938,26.528328034170013,56.23871207237244,2022/07/05 12:21:37,2021-01-03,2021-12-29,102,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,592.9769897460938,24.351119578579226,111.4552047252655,2022/07/05 12:23:29,2021-01-03,2021-12-29,102,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,45442.4375,213.17232446322757,55.44506669044495,2022/07/05 12:24:24,2021-01-03,2021-12-29,102,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,3745.923828125,61.203942545825434,111.10547280311584,2022/07/05 12:26:16,2021-01-03,2021-12-29,102,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,544236.4375,737.7238349953102,56.2085816860199,2022/07/05 12:27:12,2021-01-03,2021-12-29,102,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,558905.375,747.5997316638426,111.60683584213257,2022/07/05 12:29:04,2021-01-03,2021-12-29,102,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,751211.1875,866.7244104648935,56.6795060634613,2022/07/05 12:30:01,2021-01-03,2021-12-29,102,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,742936.8125,861.9377533922162,115.94586205482484,2022/07/05 12:31:57,2021-01-03,2021-12-29,102,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,339372.6875,582.5570076784676,64.33100080490111,2022/07/05 12:33:02,2021-01-03,2021-12-29,102,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,226597.5625,476.0226563321203,122.96791100502014,2022/07/05 12:35:05,2021-01-03,2021-12-29,102,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,735539.5625,857.6360343149606,57.94302725791931,2022/07/05 12:36:03,2021-01-03,2021-12-29,102,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,572160.25,756.4127430719698,115.07428097724916,2022/07/05 12:37:58,2021-01-03,2021-12-29,102,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,383941.71875,619.6303101360925,60.23981785774231,2022/07/05 12:38:59,2021-01-03,2021-12-29,102,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,386433.96875,621.6380985142258,119.33944487571716,2022/07/05 12:40:58,2021-01-03,2021-12-29,102,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,488147.125,698.675243474535,59.80748987197876,2022/07/05 12:41:58,2021-01-03,2021-12-29,102,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,506098.28125,711.4058303801573,121.05451464653015,2022/07/05 12:44:00,2021-01-03,2021-12-29,102,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,699362.5,836.2789410768409,62.73721861839294,2022/07/05 12:45:03,2021-01-03,2021-12-29,102,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,732014.9375,855.578699483355,123.6456868648529,2022/07/05 12:47:07,2021-01-03,2021-12-29,102,,,1e-06,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,515710.5,718.1298454267677,59.46211385726929,2022/07/05 12:48:06,2021-01-03,2021-12-29,102,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,613750.375,783.4221934599243,119.59717082977295,2022/07/05 12:50:06,2021-01-03,2021-12-29,102,,,1e-07,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,363274.53125,602.7225612082078,61.61011004447937,2022/07/05 12:51:08,2021-01-03,2021-12-29,102,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,363535.84375,602.939343330836,120.94212460517885,2022/07/05 12:53:09,2021-01-03,2021-12-29,102,,,1e-07,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,375595.84375,612.8587446421176,62.6341028213501,2022/07/05 12:54:12,2021-01-03,2021-12-29,102,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,378101.25,614.899353282619,123.2952799797058,2022/07/05 12:56:16,2021-01-03,2021-12-29,102,,,1e-07,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,424199.75,651.3061765064788,59.16571807861328,2022/07/05 12:57:15,2021-01-03,2021-12-29,102,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,443555.78125,665.999821725528,112.60039973258972,2022/07/05 12:59:08,2021-01-03,2021-12-29,102,,,1e-07,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,731.7548828125,27.05095047187314,56.25731062889099,2022/07/05 13:00:04,2021-01-03,2021-12-29,199,,,0.001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,452.1590881347656,21.264032323383585,111.47445917129515,2022/07/05 13:01:56,2021-01-03,2021-12-29,199,,,0.001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,22119.83203125,148.72738496196908,55.91370964050293,2022/07/05 13:02:52,2021-01-03,2021-12-29,199,,,0.001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,15268.08203125,123.56408081403923,110.97676515579224,2022/07/05 13:04:44,2021-01-03,2021-12-29,199,,,0.001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,653.9210205078125,25.57187571920393,57.45947790145874,2022/07/05 13:05:41,2021-01-03,2021-12-29,199,,,0.001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,694.3316040039062,26.350176654853946,112.03467607498169,2022/07/05 13:07:33,2021-01-03,2021-12-29,199,,,0.001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,1000.9257202148438,31.637427404848214,56.01666712760925,2022/07/05 13:08:30,2021-01-03,2021-12-29,199,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,956.6283569335938,30.929413502092146,111.49444127082823,2022/07/05 13:10:21,2021-01-03,2021-12-29,199,,,0.001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,720.0667724609375,26.83407580123751,56.17759013175965,2022/07/05 13:11:18,2021-01-03,2021-12-29,199,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,941.4378662109376,30.6828708473952,110.353901386261,2022/07/05 13:13:08,2021-01-03,2021-12-29,199,,,0.0001,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,700259.125,836.814870027824,55.62919902801514,2022/07/05 13:14:04,2021-01-03,2021-12-29,199,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,678089.6875,823.4620520440308,110.61872673034668,2022/07/05 13:15:55,2021-01-03,2021-12-29,199,,,0.0001,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,84866.734375,291.3189615416552,55.678738117218025,2022/07/05 13:16:51,2021-01-03,2021-12-29,199,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,56312.48828125,237.3025230741016,110.69904565811156,2022/07/05 13:18:42,2021-01-03,2021-12-29,199,,,0.0001,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,698.1675415039062,26.422871810378265,55.89629578590393,2022/07/05 13:19:38,2021-01-03,2021-12-29,199,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,593.7079467773438,24.366126661150023,111.84900832176208,2022/07/05 13:21:30,2021-01-03,2021-12-29,199,,,0.0001,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,45080.390625,212.3214349657602,57.571999073028564,2022/07/05 13:22:28,2021-01-03,2021-12-29,199,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,3703.96435546875,60.86019922995774,111.60796880722046,2022/07/05 13:24:20,2021-01-03,2021-12-29,199,,,1e-05,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,539704.5625,734.6458938652652,56.72859191894531,2022/07/05 13:25:17,2021-01-03,2021-12-29,199,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,554404.125,744.5831780335589,111.83445262908936,2022/07/05 13:27:09,2021-01-03,2021-12-29,199,,,1e-05,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,747616.0,864.6478876376407,56.904471635818474,2022/07/05 13:28:06,2021-01-03,2021-12-29,199,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,739473.625,859.9265408290622,113.06025791168213,2022/07/05 13:29:59,2021-01-03,2021-12-29,199,,,1e-05,0.001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,337543.09375,580.9845787331489,58.12322783470154,2022/07/05 13:30:58,2021-01-03,2021-12-29,199,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,225255.4375,474.6108497169248,115.68025016784668,2022/07/05 13:32:54,2021-01-03,2021-12-29,199,,,1e-05,0.0001,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,732132.9375,855.6476480375467,58.68201422691345,2022/07/05 13:33:52,2021-01-03,2021-12-29,199,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,569555.375,754.688901996489,116.39989495277405,2022/07/05 13:35:49,2021-01-03,2021-12-29,199,,,1e-06,0.0,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,379304.125,615.876718968284,58.430888414382935,2022/07/05 13:36:48,2021-01-03,2021-12-29,199,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,2000,0,0
rmseBeyond8,381796.09375,617.8965189362484,116.97543048858644,2022/07/05 13:38:45,2021-01-03,2021-12-29,199,,,1e-06,0.01,0.9,True,sgd,mean_squared_error,4000,0,0
rmseBeyond8,483536.78125,695.3680885644775,58.34708333015442,2022/07/05 13:39:44,2021-01-03,2021-12-29,199,,,1e-06,0.001,0.9,True,sgd,mean_squared_error,2000,0,0
