modelName,score,rmse,spendTime,executionTime(s),startDate,endDate,random_seed,Dense1Units,Dense2Units,learning_rate,decay,momentum,nesterov,optimizer,loss,epochs,verbose,batch_size
rmseBeyond8,454.15478515625,21.310899804129363,81.8403205871582,2022/06/17 19:08:43,2021-01-31,2021-02-23,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,202.3346405029297,14.224451001930456,83.04198360443115,2022/06/17 19:10:09,2021-02-23,2021-03-10,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,77695.1484375,278.73850593490613,83.5476348400116,2022/06/17 19:11:36,2021-03-10,2021-03-24,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,1350.6336669921875,36.75096017203471,83.56423377990724,2022/06/17 19:13:04,2021-03-24,2021-04-11,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,843.0503540039062,29.035344492053863,89.10945534706116,2022/06/17 19:14:36,2021-04-11,2021-04-25,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,168.69630432128906,12.988302010569795,86.31126666069031,2022/06/17 19:16:06,2021-04-25,2021-05-10,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,530.2465209960939,23.02707151810985,86.04963612556458,2022/06/17 19:17:36,2021-05-10,2021-05-24,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,331.33233642578125,18.20253083419733,87.19512224197388,2022/06/17 19:19:06,2021-05-24,2021-06-07,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,134.13627624511722,11.581724415103247,89.09789538383484,2022/06/17 19:20:39,2021-06-07,2021-06-22,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,255.1387634277344,15.973061867725296,88.90504717826843,2022/06/17 19:22:11,2021-06-22,2021-07-06,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,121.0312728881836,11.001441734272422,90.55222535133362,2022/06/17 19:23:46,2021-07-06,2021-07-20,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,86.99803161621094,9.32728093426311,90.59520936012268,2022/06/17 19:25:20,2021-07-20,2021-08-03,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_91769.h5,24.183696746826172,4.9176923006787305,91.42203569412231,2022/06/17 19:26:55,2021-08-03,2021-08-17,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,123.77818298339844,11.125568443212128,92.45630288124084,2022/06/17 19:28:31,2021-08-17,2021-08-31,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,67.49771118164061,8.215700719124593,92.9662172794342,2022/06/17 19:30:08,2021-08-31,2021-09-14,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,153.88031005859375,12.404842582559205,93.08065009117126,2022/06/17 19:31:44,2021-09-14,2021-09-30,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,130.98817443847656,11.44501072291652,98.75872850418092,2022/06/17 19:33:26,2021-09-30,2021-10-17,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,73.5362319946289,8.57532658163162,96.30014753341676,2022/06/17 19:35:06,2021-10-17,2021-10-31,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,364.7657470703125,19.09884952555436,96.35208106040956,2022/06/17 19:36:46,2021-10-31,2021-11-14,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_5_40948.h5,29.26234436035156,5.409487988759104,97.93737125396729,2022/06/17 19:38:28,2021-11-14,2021-11-28,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_7_91644.h5,62.67011642456055,7.916444307504209,97.14642381668092,2022/06/17 19:40:08,2021-11-28,2021-12-12,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_45125.h5,19.81371116638184,4.451259434706283,99.77781105041504,2022/06/17 19:41:52,2021-12-12,2021-12-26,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
keras_4_59023.h5,21.070390701293945,4.5902377750412375,103.9924430847168,2022/06/17 19:43:39,2021-12-15,2021-12-29,200,42,16,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,441.3963928222656,21.009433072649784,82.87386035919191,2022/06/17 19:45:06,2021-01-03,2021-01-17,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
rmseBeyond8,280.77862548828125,16.75646251883985,84.17778038978577,2022/06/17 19:46:33,2021-01-17,2021-01-31,200,110,67,1e-05,0,0.9,True,sgd,mean_squared_error,2000,0,10
