PublishDate,Sentence,Score
2017-07-05T07:14:00.000Z,  富邦投顧的人工智慧概念股包括：樺漢 (6414) 、研華 (2395) 、創意 (3443) 、上銀 (2049) 、台達電 (2308) 、鴻海 (2317) 。,2
2017-07-11T06:46:00.000Z,工業電腦廠研華 (2395) 、事欣科 (4916) 在績優題材激勵下，股價雙雙放量勁揚，領漲工業電腦(IPC)族群於填權息路上前行。,5
2017-07-12T00:57:00.000Z,日期：2017年 7月12日※本日焦點股昇華、直得、微星、玉晶光、群聯、網龍、研華、創意、力成、亞德客-KY、鴻準、致伸、科誠、譜瑞-KY、致茂、京鼎、東隆興、群創、仁寶、實威、鎧勝-KY※昨日盤勢解析德國五月份出口數據強勁，中國生產者物價指數年增率來到5.5%，激勵能源礦業類股領漲，週一西歐三大指數收高。,7
2017-07-12T00:57:00.000Z,3.其他個股表現或跌深反彈者，諸如研華 (2395) 、億豐 (8464) 、力成 (6239) 、群聯 (8299) 、微星 (2377) 、創意 (3443) 、先進光 (3362) 、宣德 (5457) 、陽程 (3498) 等。,-1
