PublishDate,Sentence,Score
2018-01-19T10:15:00.000Z,各產業上市股票成交金額前3名及占比分別為半導體類1513.40億元、占24.10%，光電類895.76億元、占14.26%，電子零組件類860.37億元、占13.70%。,0
