PublishDate,Sentence,Score
2017-12-05T07:15:00.000Z,昨夜美股道指創高，惟那指重挫逾1%，台股電子族群今日成空軍重砲轟擊標靶，包括龍頭指標台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 無一倖免，康控-KY (4943) 更下殺跌停，晶電 (2448) 、亞光 (3019) 、嘉聯益 (6153) 也紛紛跌逾5%，拖累大盤指數一度重挫110餘點，最低來到10540點，所幸國泰金 (2882) 在多數高權值電子股回檔休息之際，帶領金融類股力挽狂瀾，無奈尾盤國泰金仍腿軟翻黑收低，集中市場終場下跌84.26點，收10566.85點，成交值放大至1443.19億元。,-11
2017-12-05T06:49:00.000Z,隨後包括台積電 (2330) 、鴻海 (2317) 、大立光 (3008) 三大指標跌幅擴大，其餘康控-KY (4943) 、晶電 (2448) 、全新 (2455) 、聯鈞 (3450) 等齊跌逾5%傷勢更是慘重，面對空頭，權值大軍毫無招架之力，盤面僅靠金融、橡膠、紡織等傳產類股奮力撐場，接近尾盤，國泰金 (2882) 急挫翻黑，拖累金融類股跟隨壓低，終場大盤下跌84.26點，收在10566.85點，成交值1443.19億元；店頭市場下跌2.57點，收在145.99點，成交值434.56億元。,-6
