PublishDate,Sentence,Score
2017-07-15T02:47:00.000Z,（中央社記者張建中新竹2017年7月15日電）晶圓代工廠台積電 (2330) 6月26日除息，現金股息新台幣1815.12億元將於7月20日發放，資金是否回流股市，為台股注入新動能，將是下週市場關注新焦點。,2
2017-07-20T10:33:00.000Z,外匯交易員表示，今天台股龍頭權值股台積電 (2330) 發放新台幣1815億元的股息，外資領到現金股利後，部分換回美元匯出，加上韓元等亞幣走貶，壓抑新台幣匯價。,-3
2017-07-20T10:19:00.000Z,晶圓代工廠台積電 (2330) 現金股息新台幣 1815.12億元今天發放，外資買超1960張，帶動台積電股價收在215.5元，漲1元，漲幅約0.47%。,6
2017-07-20T02:26:00.000Z,（中央社記者張建中新竹2017年7月20日電）晶圓代工廠台積電 (2330) 現金股息新台幣1815.12億元今天發放，股價震盪小漲。,1
2017-07-20T02:26:00.000Z,台積電6月26日除息，每股配發7元現金股息，現金股息今天發放，總額高達1815.12億元。,1
