PublishDate,Sentence,Score
2018-07-23T07:03:00.000Z,美股短線陷整理格局，亞股今日漲跌互見，台股在台積電 (2330) 續衝波段高峰、國巨 (2327) 領軍華新科 (2492) 、信昌電 (6173) 、鈞寶 (6155) 等被動元件股反彈，推升指數由黑翻紅，惟穩懋 (3105) Q3營運示警，衝擊砷化鎵三雄全新 (2455) 、宏捷科 (8086) 同摔跌停，波及大立光 (3008) 、玉晶光 (3406) 、亞光 (3019) 等光學股表現，使指數多於平盤附近震盪，終場加權指數上漲14.78點為10946.89點，成交值為1463.27億元。,3
2018-07-23T06:54:00.000Z,  終場加權指數上漲14.78點、收於10946.89點，成交量萎縮至1463.27億元。,0
2018-07-23T06:04:00.000Z,台股今天區間震盪，台積電 (2330) 成為撐盤要角，尾盤電子、金融回穩，台股加權股價指數終場收在10946.89點，小漲14.78點，漲幅0.14%，成交值新台幣1463.26億元；電子股小漲0.12%，金融股小漲0.17%。,4
