PublishDate,Sentence,Score
2017-03-14T07:07:00.000Z,航空族群受惠國際油價直直落，雙雄華航 (2610) 、長榮航 (2618) 再度展翅高飛，雙雙創下近10個月新高。,2
2017-03-14T03:04:00.000Z,  國際油價近期走跌，輕原油連續六個交易日下跌，激勵航空雙雄展開慶祝行情，今日盤中在買盤簇擁下，股價展翅高飛，華航 (2610) 上漲約3%，長榮航 (2618) 則一路衝高，漲幅逾4%，雙雙創下近10個月以來新高紀錄。,8
