PublishDate,Score
2017-07-01,0
2017-07-02,0
2017-07-03,384
2017-07-04,76
2017-07-05,-20
2017-07-06,26
2017-07-07,12
2017-07-08,0
2017-07-09,27
2017-07-10,-39
2017-07-11,180
2017-07-12,150
2017-07-13,50
2017-07-14,142
2017-07-15,18
2017-07-16,0
2017-07-17,270
2017-07-18,98
2017-07-19,74
2017-07-20,41
2017-07-21,-5
2017-07-22,0
2017-07-23,0
2017-07-24,111
2017-07-25,50
2017-07-26,39
2017-07-27,139
2017-07-28,-30
2017-07-29,33
2017-07-30,0
2017-07-31,100
