PublishDate,Score
2017-06-01,120
2017-06-02,690
2017-06-03,548
2017-06-04,12
2017-06-05,138
2017-06-06,58
2017-06-07,183
2017-06-08,99
2017-06-09,121
2017-06-10,14
2017-06-11,12
2017-06-12,133
2017-06-13,69
2017-06-14,30
2017-06-15,60
2017-06-16,106
2017-06-17,6
2017-06-18,30
2017-06-19,166
2017-06-20,293
2017-06-21,75
2017-06-22,97
2017-06-23,106
2017-06-24,46
2017-06-25,37
2017-06-26,389
2017-06-27,146
2017-06-28,33
2017-06-29,152
2017-06-30,26
