PublishDate,Score
2018-04-01,0
2018-04-02,26
2018-04-03,78
2018-04-04,48
2018-04-05,0
2018-04-06,0
2018-04-07,0
2018-04-08,20
2018-04-09,27
2018-04-10,101
2018-04-11,61
2018-04-12,0
2018-04-13,54
2018-04-14,25
2018-04-15,0
2018-04-16,77
2018-04-17,4
2018-04-18,23
2018-04-19,91
2018-04-20,9
2018-04-21,-6
2018-04-22,0
2018-04-23,-44
2018-04-24,-36
2018-04-25,-62
2018-04-26,-6
2018-04-27,120
2018-04-28,0
2018-04-29,0
2018-04-30,0
