PublishDate,Score
2018-01-01,0
2018-01-02,472
2018-01-03,376
2018-01-04,98
2018-01-05,49
2018-01-06,0
2018-01-07,37
2018-01-08,99
2018-01-09,-14
2018-01-10,94
2018-01-11,69
2018-01-12,81
2018-01-13,0
2018-01-14,0
2018-01-15,115
2018-01-16,82
2018-01-17,87
2018-01-18,292
2018-01-19,326
2018-01-20,209
2018-01-21,17
2018-01-22,393
2018-01-23,112
2018-01-24,125
2018-01-25,67
2018-01-26,243
2018-01-27,213
2018-01-28,9
2018-01-29,191
2018-01-30,11
2018-01-31,160
