PublishDate,Score
2018-01-01,0
2018-01-02,790
2018-01-03,402
2018-01-04,230
2018-01-05,135
2018-01-06,0
2018-01-07,43
2018-01-08,330
2018-01-09,30
2018-01-10,70
2018-01-11,-35
2018-01-12,215
2018-01-13,0
2018-01-14,0
2018-01-15,190
2018-01-16,97
2018-01-17,95
2018-01-18,108
2018-01-19,302
2018-01-20,231
2018-01-21,4
2018-01-22,413
2018-01-23,70
2018-01-24,103
2018-01-25,133
2018-01-26,89
2018-01-27,25
2018-01-28,0
2018-01-29,206
2018-01-30,-10
2018-01-31,184
