PublishDate,Score
2018-08-01,310
2018-08-02,-18
2018-08-03,218
2018-08-04,34
2018-08-05,44
2018-08-06,13
2018-08-07,-38
2018-08-08,121
2018-08-09,78
2018-08-10,-15
2018-08-11,20
2018-08-12,0
2018-08-13,-104
2018-08-14,42
2018-08-15,-48
2018-08-16,4
2018-08-17,-16
2018-08-18,0
2018-08-19,0
2018-08-20,-36
2018-08-21,119
2018-08-22,63
2018-08-23,59
2018-08-24,-17
2018-08-25,0
2018-08-26,0
2018-08-27,137
2018-08-28,148
2018-08-29,220
2018-08-30,236
2018-08-31,42
