PublishDate,Score
2017-05-01,0
2017-05-02,0
2017-05-03,0
2017-05-04,0
2017-05-05,0
2017-05-06,0
2017-05-07,0
2017-05-08,69
2017-05-09,136
2017-05-10,78
2017-05-11,178
2017-05-12,60
2017-05-13,6
2017-05-14,3
2017-05-15,80
2017-05-16,90
2017-05-17,82
2017-05-18,-52
2017-05-19,15
2017-05-20,8
2017-05-21,5
2017-05-22,75
2017-05-23,44
2017-05-24,122
2017-05-25,112
2017-05-26,103
2017-05-27,0
2017-05-28,0
2017-05-29,0
2017-05-30,0
2017-05-31,28
