PublishDate,Score
2017-01-01,0
2017-01-02,0
2017-01-03,46
2017-01-04,62
2017-01-05,73
2017-01-06,59
2017-01-07,14
2017-01-08,21
2017-01-09,77
2017-01-10,101
2017-01-11,39
2017-01-12,104
2017-01-13,-6
2017-01-14,-3
2017-01-15,0
2017-01-16,-11
2017-01-17,31
2017-01-18,47
2017-01-19,94
2017-01-20,64
2017-01-21,0
2017-01-22,0
2017-01-23,139
2017-01-24,121
2017-01-25,74
2017-01-26,56
2017-01-27,0
2017-01-28,0
2017-01-29,0
2017-01-30,0
2017-01-31,-14
