PublishDate,Score
2017-02-01,-28
2017-02-02,18
2017-02-03,68
2017-02-04,0
2017-02-05,13
2017-02-06,9
2017-02-07,53
2017-02-08,61
2017-02-09,169
2017-02-10,46
2017-02-11,23
2017-02-12,13
2017-02-13,115
2017-02-14,66
2017-02-15,97
2017-02-16,24
2017-02-17,41
2017-02-18,98
2017-02-19,0
2017-02-20,61
2017-02-21,93
2017-02-22,48
2017-02-23,293
2017-02-24,150
2017-02-25,18
2017-02-26,0
2017-02-27,0
2017-02-28,0
