PublishDate,Score
2017-04-01,16
2017-04-02,0
2017-04-03,0
2017-04-04,7
2017-04-05,100
2017-04-06,25
2017-04-07,17
2017-04-08,6
2017-04-09,6
2017-04-10,68
2017-04-11,-31
2017-04-12,53
2017-04-13,57
2017-04-14,-30
2017-04-15,12
2017-04-16,19
2017-04-17,-8
2017-04-18,55
2017-04-19,-48
2017-04-20,11
2017-04-21,87
2017-04-22,25
2017-04-23,27
2017-04-24,188
2017-04-25,196
2017-04-26,206
2017-04-27,0
2017-04-28,0
2017-04-29,0
2017-04-30,0
