PublishDate,Score
2017-11-01,20
2017-11-02,18
2017-11-03,130
2017-11-04,62
2017-11-05,70
2017-11-06,79
2017-11-07,124
2017-11-08,101
2017-11-09,13
2017-11-10,103
2017-11-11,24
2017-11-12,0
2017-11-13,72
2017-11-14,12
2017-11-15,70
2017-11-16,89
2017-11-17,112
2017-11-18,2
2017-11-19,0
2017-11-20,88
2017-11-21,36
2017-11-22,73
2017-11-23,104
2017-11-24,61
2017-11-25,0
2017-11-26,51
2017-11-27,61
2017-11-28,-20
2017-11-29,109
2017-11-30,-180
