PublishDate,Score
2018-12-01,37
2018-12-02,0
2018-12-03,149
2018-12-04,24
2018-12-05,-104
2018-12-06,180
2018-12-07,44
2018-12-08,0
2018-12-09,0
2018-12-10,34
2018-12-11,77
2018-12-12,116
2018-12-13,71
2018-12-14,-25
2018-12-15,6
2018-12-16,-10
2018-12-17,5
2018-12-18,-16
2018-12-19,106
2018-12-20,77
2018-12-21,16
2018-12-22,-20
2018-12-23,0
2018-12-24,58
2018-12-25,117
2018-12-26,26
2018-12-27,49
2018-12-28,32
2018-12-29,-6
2018-12-30,0
2018-12-31,0
