PublishDate,Sentence,Score
2018-06-20T09:05:00.000Z,達運 (6120) 針對OLED建置的精密金屬遮罩(FMM)新生產線下季投產，深獲法人好評，股價一路走高，上漲7%以上。,4
2018-06-26T02:14:00.000Z,  13.達運 (6120) ：開發FMM多年，已有了初步的成效並獲得主要客戶的認證採用，今年第三季新產能投產，股價漲3.23%。,3
