PublishDate,Sentence,Score
2017-07-11T02:26:00.000Z,  創意打造全新的空間來加強技術和業務方面的支援。,1
2017-07-11T02:26:00.000Z,內部空間還容納了一間合作夥伴辦公室和一間全新會議室。,3
2017-07-12T02:52:00.000Z,MoneyDJ新聞 2017-07-12 10:52:04 記者 賴宏昌 報導奧迪(AUDI AG)11日在巴塞隆納奧迪高峰會上首度對外發表全新第四代旗艦車款「Audi A8(見圖)」。,0
2017-07-17T03:16:00.000Z,美股強強滾，台股緩步攻抵10450點！　上周四，台積電 (2330) 及大立光 (3008) 同步舉行法說會，內容卻差強人意，壓抑到上周五台股走勢，不過由於美股連兩天強勢創高，且外資未改變對台積電及大立光正面看法，加上上櫃股王—精測 (6510) 率先創高，中小型股強強滾，化解了台股下探的疑慮，今天台股指數在台積電及大立光回穩與上周五美股收高帶動下，今天以高盤開出，盤中富堡 (8929) 、康樂-KY (4154) 、系微 (6231) 等強攻漲停板，佳邦 (6284) 、祥碩 (5269) 、智邦 (2345) 、濱川 (1569) 、新光鋼 (2031) 、全新 (2455) 、益航 (2601) 、京鼎 (3413) 等中小型股走強，台股指數一度攻高至10490點，不過，上周創高的金融類股及觀光類股走弱，拖累台股指數，台股指數在中場過後緩步走弱，截至10點55分為止，加權股價指數為10459.98點，上漲16.07點，成交量為538.61億元；OTC指數為137.17點，上漲0.53點，成交量為152.95億元。,-2
2017-07-21T02:49:00.000Z,PA族群全新 (2455) 一度拉到漲停69.6元，但未鎖死，漲幅超過8%；宏捷科 (8086) 今天積極表態，盤中買單搶進，上漲約3%；穩懋 (3105) 一度翻黑再往上急拉，漲幅約1%。,2
