PublishDate,Sentence,Score
2017-11-07T07:01:00.000Z,受到博通出價收購高通以及企業稅調降題材激勵，美股隔夜再創高，台股今日在半導體族群台積電 (2330) 、南亞科 (2408) 、華邦電 (2344) 、聯發科 (2454) 等領軍下，凌通 (4952) 、迅杰 (6243) 等iX概念股延續攻勢，加上榮成 (1909) 領漲造紙股飆高，推升指數開高震盪走高，終場加權指數上漲54.15點為10840.34點，再創27年收盤新高，成交值為1243.57億元。,9
