PublishDate,Sentence,Score
2017-05-09T03:00:00.000Z,美股昨夜小漲，蘋果股價更創下盤中歷史新高、市值突破8千億美元大關，帶動台股開盤上漲29.76點，以9967.01點開出，蘋概指標台積電 (2330) 、大立光 (3008) 、鴻海 (2317) 盤初齊步走揚，加上GIS-KY (6456) 、可成 (2474) 大漲助攻，推升大盤指數一度突破萬點大關、來到10001.94點，惟調節賣壓隨即湧現，盤中金融、傳產類股跌幅擴大，股王大立光亦中箭落馬、宏達電 (2498) 大跌逾5%，大盤多方被逼退至9950上下整理。,7
2017-05-17T06:58:00.000Z,彰銀案今天進行二審宣判，台新金 (2887) 勝訴帶動股價黑翻紅，大漲2.3%，進而激勵金融股走高護盤，台股原本下挫逼近9950點，終場回到萬點之上，收跌17.82點，為10013.67點，穩於5日線。,4
