PublishDate,Sentence
2019-09-02T09:20:10.000Z,"
8.信邦 (3023) ：每股成交價137.75元，成交量47萬7000股，成交金額6570萬6750元。"
2019-09-02T09:20:10.000Z,"
8.信邦 (3023) ：每股成交價137.75元，成交量47萬7000股，成交金額6570萬6750元。"
2021-11-26T08:02:36.000Z,今日台股下跌將近三百點，外資、投信、自營商等三大法人同步賣超，其中外資賣超309.6億元、投信小賣8.4億元、自營商則是賣超68.7億元，合計減碼386.8億元，單日賣超金額則是創下十月一日16570點位以來的新高紀錄，法人信心明顯轉為退場觀望。
