PublishDate,Sentence
2019-09-19T07:05:00.000Z, 「FED降息之日，也是利多出盡之時」，台股今天開高走低，為了參與台積電 (2330) 今天除息2元，外資買超台積電5日計54680張，一開盤秒填息，開盤參考價265元，股價直接以268元開出，但填息完畢賣壓也開始湧現，終場以265元收盤，持平。
2019-11-26T09:11:17.000Z,"
15.台積電 (2330) ：每股成交價307.2元，成交量17萬8000股，成交金額5468萬1600元。"
2020-03-11T07:07:00.000Z,IC設計族群相對強勢，揚智 (3041) 盤中攻頂，晶豪科 (3006) 、敦泰 (3545) 、凱鈺 (5468) 、創惟 (6104) 等聯袂勁揚。
