PublishDate,Sentence
2019-09-09T07:27:00.000Z, 今日集中市場10大漲幅個股為：華孚 (6235) 漲10.00%、倫飛 (2364) 漲9.94%、連宇 (2482) 漲9.86%、廷鑫 (2358) 漲9.83%、悠克 (6131) 漲9.70%、台紙 (1902) 漲8.44%、全台 (3038) 漲7.52%、華上 (6289) 漲5.56%、和椿 (6215) 漲5.54%、科定 (6655) 漲5.39%。
2019-12-09T07:14:00.000Z, 今日集中市場十大漲幅個股為:歐格 (3002) 漲10.00%、友達 (2409) 漲9.99%、華冠 (8101) 漲9.97%、合機 (1618) 漲9.93%、華上 (6289) 漲9.89%、力銘 (3593) 漲9.89%、東訊 (2321) 漲9.71%、廷鑫 (2358) 漲9.69%、倫飛 (2364) 漲8.26%、怡華 (1456) 漲7.44%。
2020-05-14T05:46:03.000Z,台積電(2330)公佈民國109年第一季經會計師核閱後財報，累計營收3105億9718萬3000元，營業毛利1607億7650萬8000元，毛利率51.76%，營業淨利1285億2163萬7000元，營益率41.38%，稅前盈餘1321億4717萬8000元，本期淨利1170億6289萬3000元，淨利歸屬母公司業主1169億8672萬元，年增率90.55%，EPS 4.51元。
