PublishDate,Sentence
2018-07-03T02:22:00.000Z,  7.芮特 (6514) ：去年配息1.4元，7月9日除息，早盤獲買盤拉抬亮燈漲停。
2018-07-03T02:22:00.000Z,  7.芮特 (6514) ：去年配息1.4元，7月9日除息，早盤獲買盤拉抬亮燈漲停。
2019-06-10T02:06:00.000Z, 9.芮特-KY (6514) ：5月營收8309萬元續創新高，月增5%、年增39.61%，激勵早盤股價收復60元大關，重回月線之上。
2019-11-19T02:21:07.000Z,"
29.芮特-KY (6514) ：Q3每股盈餘跳增至2.89元，晨盤價量俱揚走高4%，攻克月線。"
2019-11-19T02:21:00.000Z, 29.芮特-KY (6514) ：Q3每股盈餘跳增至2.89元，晨盤價量俱揚走高4%，攻克月線。
2020-04-10T09:12:32.000Z,4.台積電 (2330) ：每股成交價279.44元，成交量59萬1000股，成交金額1億6514萬9040元。
