PublishDate,Sentence
2019-04-02T06:58:00.000Z,今日外資(不含外資自營商)買超80.4187億元，投信買超0.4534億元，自營商買超12.6532億元，三大法人買超93.52億元。
2019-04-02T06:58:00.000Z,今日外資(不含外資自營商)買超80.4187億元，投信買超0.4534億元，自營商買超12.6532億元，三大法人買超93.52億元。
