PublishDate,Sentence,Score
2019-01-04T07:13:00.000Z,大立光 (3008) 開盤即失守3000元大關，收跌4.13%至2905元。,-2
2019-01-04T06:01:00.000Z,股王大立光 (3008) 股價也跌破3000元關卡，收在2905元，跌125元；鴻海 (2317) 股價收67.6元，跌1.3元。,-2
2019-01-04T03:01:00.000Z,股王大立光 (3008) 股價也跌破3000元關卡，一度達2905元，跌125元，跌幅4.12%；鴻海 (2317) 股價一度達67元，跌1.9元，跌幅2.75%。,-3
