PublishDate,Sentence,Score
2017-08-02T01:48:00.000Z,  13.全台 (3038) ：Q2轉盈，EPS為0.21元，早盤漲逾3.5%。,1
2017-08-02T01:48:00.000Z,  13.全台 (3038) ：Q2轉盈，EPS為0.21元，早盤漲逾3.5%。,1
2017-08-15T13:00:00.000Z,（中央社記者鍾榮峰、潘智義、韓婷婷台北2017年8月15日電）因中油工作人員操作發生失誤，引發全台今天各地發生停電事件，台達電、廣達等部分企業受到停電影響，因大部分企業有不斷電系統，未見重大的災情。,0
2017-08-15T13:00:00.000Z,桃園大潭電廠今天下午4時51分6部機組全部跳機，造成全台多處停電、跳電，影響戶數高達668萬戶。,1
2017-08-15T13:00:00.000Z,大潭電廠6部機組下午全部跳機，造成全台各地陸續傳出停電情況，台達電 (2308) 位於桃園的4個廠中有3個廠區在下午6時以後進入停電狀態。,0
2017-08-15T11:43:00.000Z,（中央社記者張建中新竹2017年8月15日電）全台各地下午無預警大停電，身兼台灣科學工業園區科學工業同業公會常務理事的偉詮電董事長林錫銘表示，這是很嚴重的事，應該究責。,-2
2017-08-15T11:43:00.000Z,桃園大潭電廠下午4時51分6部機組全部跳機，造成全台多處停電、跳電。,0
2017-08-16T07:10:00.000Z,美股周二走穩，台股未受昨晚全台大停電影響，今日多於平盤附近整理，股王大立光 (3008) 除息前夕狹盤，部分資金持續轉進航運、造紙等類股，金融股以併購題材的開發金 (2883) 及中壽 (2823) 表現相對突出，午盤過後台積電 (2330) 、鴻海 (2317) 以及大立光 (3008) 蘋概三雄遭遇賣壓，指數一度殺至10245.72點，所幸尾盤獲大單敲進，使指數跌幅略見收斂，終場加權指數下跌20.77點為10290.39點，失守10300點大關，成交值增至997.34億元。,-2
2017-08-16T07:10:00.000Z,　全台昨晚無預警大停電，太陽能及UPS概念股強出頭，昱晶 (3514) 、茂迪 (6244) 、綠能 (3519) 等熱力四射，盈正 (3628) 、碩天 (3617) 、科風 (3043) 、旭隼 (6409) 等全面衝高；遭指為停電禍首的巨路 (6192) 臉色鐵青帶量下殺至今年低點；光燿科 (3428) 拿下Q2光學股獲利老三，下半年業績會更好，一度衝至上櫃新高價，激勵亞光 (3019) 、新鉅科 (3630) 及佳凌 (4976) 攜手勁揚。,10
2017-08-16T06:11:00.000Z,美股周二走穩，台灣815全台大停電並未對指標大型企業造成影響，早盤股王大立光 (3008) 等蘋概股仍多有佳作，但在尾盤台指期結算前，台積電 (2330) 、鴻海 (2317) 以及大立光 (3008) 蘋概三雄遭賣壓，金融類股指數也仍下跌，台股收盤跌20點至10290點，成交值997億元。,-3
2017-08-16T03:19:00.000Z,（中央社記者韋樞台北2017年8月16日電）15日全台大停電，產業界受衝擊程度不一，今早不少上市櫃企業公告無重大影響，台股也僅在平盤上下狹幅震盪，未受大停電影響，法人建議逢低選擇財報佳、展望正向個股。,2
2017-08-16T03:19:00.000Z,中油操作氣閥失誤，導致供氣中斷，大潭電廠6部機組全部跳機，造成全台大停電，企業生產損失正估算中，但不少上市櫃企業已公告對營運和財務無重大影響。,-1
2017-08-16T03:19:00.000Z,15日傍晚全台大停電，台股今天平盤上下震盪，未見明顯影響。,1
2017-08-16T02:08:00.000Z,美股周二走穩，台灣815全台大停電並未對指標大型企業造成影響，隨著蘋果股價攀高，股王大立光 (3008) 在除息前夕股價穩居高檔，部分資金持續轉進長榮 (2603) 等航運股，加上金融股中壽 (2823) 及開發金 (2883) 開高，早盤一度翻紅，仍在平盤10310點及季線附近震盪整理。,5
2017-08-16T01:33:00.000Z,（中央社記者韋樞台北2017年8月16日電）815全台大停電，市場擔憂是否讓台股賣壓擴大，台股開盤後小跌，隨後拉至盤上，傳產股表現優異；大型電子權值股平盤至微跌。,-3
