PublishDate,Sentence,Score
2018-06-01T06:13:00.000Z,  金融股今揮別昨因MSCI季度權重調整的空方襲擊後，今明顯回溫，第一金 (2892) 上漲近2%，合庫金 (5880) 、兆豐金 (2886) 、開發金 (2883) 、玉山金 (2884) 等也齊步收漲。,3
2018-06-01T06:13:00.000Z,  金融股今揮別昨因MSCI季度權重調整的空方襲擊後，今明顯回溫，第一金 (2892) 上漲近2%，合庫金 (5880) 、兆豐金 (2886) 、開發金 (2883) 、玉山金 (2884) 等也齊步收漲。,3
2018-06-05T07:09:00.000Z,金融股在玉山金 (2883) 、元大金 (2885) 、中信金 (2891) 同步點火下，推升類指站上逾10年高峰。,3
2018-06-25T07:14:00.000Z,金融股擺尾翻黑，國泰金 (2882) 、富邦金 (2881) 雙雙收低，開發金 (2883) 、玉山金 (2884) 逆勢勁揚。,2
