PublishDate,Sentence,Score
2018-03-27T02:56:00.000Z,  在盤面表現上，科納-KY (4984) 挾著將被美上市公司收購，今日跳空漲停越過季線及半年線；潤泰新 (9945) 配息+減資，每股發6元，開盤跳空大漲逾7%，隨即收斂漲幅至4%左右，創10個月高點；宏達電 (2498) 去年第四季選擇將跌價存貨損失一次認列，今年首季大有機會轉虧為盈，早盤獲買盤力挺大漲6%，重新站上五日線。,5
2018-03-27T02:07:00.000Z,  14.科納-KY (4984) ：下嫁那斯達克上市公司II-VI，每股收購價約52.6元，溢價幅度58.6%，為首家被外資併購的網通公司，激勵早盤跳空漲停鎖住，飛越各短均，委買高掛70萬餘張。,4
2018-03-27T01:11:00.000Z,指標股台積電 (2330) 由於美國存託憑證(ADR)漲幅逼近4%，開盤跳漲4.5元，股王大立光 (3008) 延續昨天大漲氣勢，漲幅超過2.5%，遭美商II-VI INCORPORATED購併的科納-KY (4984) 由於購併溢價幅度高達達58%，漲停價36.45元，委買張數超過70萬張。,5
