PublishDate,Sentence,Score
2018-09-25T06:22:00.000Z,風電概念股也上演跌深反彈，上緯投控 (3708) 來到68.7元、永冠-KY (1589) 收在54.2元、台船 (2208) 收在37.45元，都鎖住漲停。,1
2018-09-26T07:07:00.000Z,川普對貿易立場態度強硬，以及美國聯準會預料將升息，周二美股跌多漲少，台股今日在台塑化 (6505) 、鴻海 (2317) 集團股領軍下，早盤再衝萬一大關，傳產股仍為資金避風港，離岸風電概念股火力旺，上緯投控 (3708) 、台船 (2208) 續攻漲停，永冠-KY (1589) 、世紀鋼 (9958) 、中鋼構 (2013) 聯袂走高，惟台積電 (2330) 及金融股轉趨觀望，使多空於平盤附近對峙，終場加權指數下跌4.66點為10974.19點，攻堅萬一關卡再度失利，成交值縮小至1066.78億元。,1
2018-09-26T07:07:00.000Z,　受到貿易戰干擾，傳產股成為資金避風港，離岸風電概念股依舊火熱，上緯投控 (3708) 、台船 (2208) 亮燈漲停，永冠-KY (1589) 、世紀鋼 (9958) 、中鋼構 (2013) 聯袂走高，帶動鋼鐵股中鋼 (2002) 、中鴻 (2014) 雙雙勁揚。,5
2018-09-26T06:27:00.000Z,離岸風電股依舊熱滾滾，上緯投控 (3708) 開高走高，收在75.5元漲停價，成交量放大到1.08萬張；台船 (2208) 也在下午1點過後買盤進駐推升股價，收在41.15元漲停，成交量擴大到約1.74萬張；世紀鋼 (9958) 拉尾盤收在100元整數價位，上漲9.41%。,7
